Enode B,Région,Site Théorique,N° SI Géo,PTN C ( raccordement),Modèle PTN raccordement,Port PTN C,PTN B (R+1),Modèle PTN R+1,Port PTN B,Shapping PTN (BDO),PkLoss (18/05/18),Delay (18/05/18),BE,AF22,CS1,Coordonnée WGS84 X,Coordonnée WGS84 Y,Unité urbaine (nb habitant),CRZ,Opérateur SFR/BYTEL,Adresse IP,IPSEC,Fournisseur (H/E),"Egress Scheduler Policy (Crozon/No Crozon Ancienne, 7750 5 Level Nouvelle) PTN raccordement","Egress Scheduler Policy (Crozon/No Crozon Ancienne, 7750 5 Level Nouvelle) PTN R+1",Egress perc of rate,Shapping PTN (BDR),Shapping PTN Raccordement (Egress Rate),Shapping PTN R+1 (Egress Rate),Débit Max Radio,Operational Speed PTN Raccordement,Operational Speed PTN R+1,Config Speed PTN Raccordement,Config Speed PTN R+1,Config Duplex PTN Raccordement (Half/Full),Config Duplex PTN R+1 (Half/Full),NEO,MX 1+0,MX 1+1,Somme FH limitant,IPASOLINK 200,IPASOLINK 400,MINI-LINK-TN-2P,"MINI-LINK-
TN-6P","MINI-LINK-CN_510_1+0",MINI-LINK-CN_510_2+0,MINI-LINK-TN_V2,RTN380,RTN380_R2,RTN905_2A,RTN905_1A,RTN905_2A_32E1,RTN905_2E,FRX-3E,Somme FH,KP FH-CAP,KP FH-LH,Commentaires,Etat investiguation 
E79657,CTA,T79657,SI728091,PTN00330,7750, 5/2/18,PTN00330,7750, 3/2/17,221000,0,,,,,4.84770689256704,46.3920876958648,UU <= 10 Khab,Oui,CRZ BYT,10.20.168.26,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,221,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E79658,CTA,T79658,SI728092,PTN00330,7750, 4/2/5,PTN00330,7750, 4/2/17,217000,0,,,,,4.83169534242722,46.3221020356633,UU sup 10 Khab,Oui,CRZ BYT,10.20.156.26,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,217,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E79659,CTA,T79659,SI728093,PTN00870,7705, 1/1/8,PTN00330,7750, 4/2/9,Default,0,,,,,4.73763605941425,46.3250680796367,Commune sup 1 Khab,Oui,CRZ BYT,,,,NO,NO_CROZON,100,,454000,,0,N/A,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E79660,CTA,T79660,SI728094,PTN00330,7750, 5/2/17,PTN00330,7750, 1/1/7,Default,0,7.18,,,,4.80032609404628,46.29065232198,UU sup 10 Khab,Oui,CRZ BYT,10.20.167.34,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E79661,CTA,T79661,SI728095,PTN00330,7750, 4/2/15,PTN00330,7750, 4/2/18,,0,,,,,4.83645819410555,46.3084046980201,UU sup 10 Khab,Oui,CRZ BYT,10.20.178.186,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,Default,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,,,,
E79662,CTA,T79662,SI728096,PTN00330,7750, 4/2/18,PTN00330,7750, 3/2/14,456000,0,,,,,4.81092821529241,46.2902323838972,UU sup 10 Khab,Oui,CRZ BYT,10.20.154.26,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,,
E79663,CTA,T79663,SI728097,PTN02278,7705, 1/4/8,PTN00910,7750, 4/2/12,456000,0,,,,,4.77635170045733,46.2133984270345,,Oui,,,,,NO,NO,100,,,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E79664,CTA,T79664,SI728098,PTN00330,7750, 5/2/11,PTN00330,7750, 4/2/12,450000,0,,,,,4.78576246609132,46.3144436862401,UU sup 10 Khab,Oui,CRZ BYT,10.20.167.186,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,450,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,,,,
E79665,CTA,T79665,SI728099,PTN00330,7750, 5/2/14,PTN00330,7750, 4/2/18,456000,0,,,,,4.77930381391912,46.2880287408511,UU sup 10 Khab,Oui,CRZ BYT,10.20.157.58,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,Default,448,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E79666,CTA,T79666,SI728100,PTN00330,7750, 4/2/16,PTN00330,7750, 4/2/12,450000,0,,,,,4.78344207219977,46.2489181842705,UU <= 10 Khab,Oui,CRZ BYT,10.20.166.58,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,450,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,,,,
E79667,CTA,T79667,SI728101,PTN00330,7750, 5/2/14,PTN00330,7750, 3/2/16,490000,0,,,,,4.77778342681132,46.2833627437852,UU sup 10 Khab,Oui,CRZ BYT,10.20.130.170,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,225,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,,,,
E79668,WST,T79668,SI728102,PTN00248,7750, 3/2/17,PTN00248,7750, 4/2/7,317000,0,,,,,1.31603464862234,49.4638351526318,"Commune entre 0,5 Khab et 1 Khab",Oui,CRZ BYT,,,,NO_CROZON,NO_CROZON,100,,456000,,317,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E79673,WST,T79673,SI728107,PTN00248,7750, 3/2/15,PTN00248,7750, 4/2/9,456000,0,,,,,1.17354793056907,49.4750132353197,Commune sup 1 Khab,Oui,CRZ BYT,,,,NO_CROZON,NO_CROZON,100,,456000,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E79675,WST,T79675,SI728109,PTN00248,7750, 4/2/17,PTN00248,7750, 3/2/15,450000,0,6.26,,,,1.21331815416443,49.4844635319037,Commune sup 1 Khab,Oui,CRZ BYT,,,,NO_CROZON,NO_CROZON,100,,456000,456000,450,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E79676,WST,T79676,SI728110,PTN00248,7750, 3/2/16,PTN00248,7750, 3/1/19,1000000,0,8.07,,,,1.28938442051706,49.5067434502952,Commune sup 1 Khab,Oui,CRZ BYT,,,,NO_CROZON,NO_CROZON,100,,440000,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,,,,
